Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
GSM8263915_1	(0.0, 0.01694554498671839)	(1.0, 0.01536199381451501)	(2.0, 0.013430783525026588)	(3.0, 0.012673567524767773)	(4.0, 0.011692487938601377)	(5.0, 0.010907417943782634)	(6.0, 0.010383350194284708)	(7.0, 0.00988713643934671)	(8.0, 0.00955495176348385)	(9.0, 0.00912166740366273)	(10.0, 0.008647117866715789)	(11.0, 0.008479993899356213)	(12.0, 0.008468645975646612)	(13.0, 0.008601726171877384)	(14.0, 0.009495117256651411)	(15.0, 0.010748547011848223)	(16.0, 0.012864418968974695)	(17.0, 0.016141905662193024)	(18.0, 0.019463752420821618)	(19.0, 0.023937929250688758)	(20.0, 0.03132026943849813)	(21.0, 0.04216888450487647)	(22.0, 0.058286031060794004)	(23.0, 0.08293681624633133)	(24.0, 0.11482860838802209)	(25.0, 0.15583690978623482)	(26.0, 0.21999807044031758)	(27.0, 0.3460518386359911)	(28.0, 0.4494891948784303)	(29.0, 0.5286419943823238)	(30.0, 0.6715092589979131)	(31.0, 0.8067496872512226)	(32.0, 0.872893639666201)	(33.0, 1.0947053146411985)	(34.0, 1.2655782233426542)	(35.0, 1.3721321320875213)	(36.0, 1.6159814749065633)	(37.0, 1.641697933291375)	(38.0, 1.6040125102812188)	(39.0, 1.7028261034267098)	(40.0, 1.814813604369619)	(41.0, 1.8947958339337416)	(42.0, 1.9636364656738923)	(43.0, 2.0890846673952446)	(44.0, 2.2599080578841497)	(45.0, 2.412062050611905)	(46.0, 2.61693024385904)	(47.0, 2.8541400196785376)	(48.0, 2.985890445576431)	(49.0, 2.9896610511363026)	(50.0, 2.945478425987686)	(51.0, 2.9752956113493765)	(52.0, 3.022647402101256)	(53.0, 3.0428848765931864)	(54.0, 3.053344567365154)	(55.0, 2.9923742365323256)	(56.0, 2.864292284880918)	(57.0, 2.685162214236585)	(58.0, 2.4828617466361043)	(59.0, 2.199256500544618)	(60.0, 1.9493473664646488)	(61.0, 1.8829217792157866)	(62.0, 1.9402845019383903)	(63.0, 2.0435537025840422)	(64.0, 2.2117020779657657)	(65.0, 1.8653077383596302)	(66.0, 1.2701287407502042)	(67.0, 1.1664221292270192)	(68.0, 1.1853741934514805)	(69.0, 1.184101162737149)	(70.0, 1.1931103825331437)	(71.0, 1.414992208309255)	(72.0, 1.488163620388761)	(73.0, 1.1213172273696403)	(74.0, 0.9694747867291851)	(75.0, 1.2262287820648996)	(76.0, 1.1366008173476165)	(77.0, 0.9332408663244298)	(78.0, 0.9629043389013263)	(79.0, 0.7935995069306515)	(80.0, 0.6994561002063754)	(81.0, 0.7600870249573441)	(82.0, 0.6294177467001475)	(83.0, 0.46525249254049394)	(84.0, 0.5121132276845762)	(85.0, 0.6073264341258393)	(86.0, 0.5855291359385525)	(87.0, 0.40229111691134445)	(88.0, 0.18202585444913713)	(89.0, 0.06578288211512753)	(90.0, 0.04180678257559739)	(91.0, 0.0233860075066309)	(92.0, 0.009175312133926299)	(93.0, 0.003908843903243393)	(94.0, 0.0018765339297967098)	(95.0, 0.0009583837387471926)	(96.0, 0.0005756492209052028)	(97.0, 0.0004436006541025757)	(98.0, 0.0003858294061264263)	(99.0, 0.000290919498737038)	(100.0, 0.00016093419079070187)
GSM8263915_2	(0.0, 1.651506968110453e-05)	(1.0, 1.3418494115897432e-05)	(2.0, 3.0965755652071e-05)	(3.0, 0.0003251404343467455)	(4.0, 0.002425650859412228)	(5.0, 0.005054643514273056)	(6.0, 0.005455133954039841)	(7.0, 0.00473053527178138)	(8.0, 0.004556094848274713)	(9.0, 0.004891557201172149)	(10.0, 0.0054510051866195645)	(11.0, 0.006164249758472267)	(12.0, 0.006559579238963707)	(13.0, 0.0069084600859770405)	(14.0, 0.007802338232466823)	(15.0, 0.008985230098375934)	(16.0, 0.010243471969705086)	(17.0, 0.011913558391206782)	(18.0, 0.013613578376505479)	(19.0, 0.015594354546382956)	(20.0, 0.019419657561268795)	(21.0, 0.024666288760584687)	(22.0, 0.0317522858456336)	(23.0, 0.04416129632727352)	(24.0, 0.07900499677883888)	(25.0, 0.10332034030870009)	(26.0, 0.11824686672485339)	(27.0, 0.1701114108665071)	(28.0, 0.2538644901786635)	(29.0, 0.3675191353403148)	(30.0, 0.6347639285362382)	(31.0, 0.675490090369842)	(32.0, 0.5302751470475999)	(33.0, 0.624756828501344)	(34.0, 0.7643979358062132)	(35.0, 0.8810903215973326)	(36.0, 1.0459984533224367)	(37.0, 1.2249289113986535)	(38.0, 1.3290368140927715)	(39.0, 1.3575211805252565)	(40.0, 1.4141503222699088)	(41.0, 1.5269441194244326)	(42.0, 1.6253120032125115)	(43.0, 1.7275733146779109)	(44.0, 1.872481697019197)	(45.0, 2.040048754962959)	(46.0, 2.169631152640181)	(47.0, 2.3014255374628148)	(48.0, 2.461048846889966)	(49.0, 2.6395086254802713)	(50.0, 2.9252079768529735)	(51.0, 3.004158267463494)	(52.0, 2.8540889258468627)	(53.0, 2.851303040030031)	(54.0, 2.8885269748993854)	(55.0, 2.9813943082918017)	(56.0, 2.993742419453992)	(57.0, 2.823999501079745)	(58.0, 2.58311792005414)	(59.0, 2.3138035821888026)	(60.0, 2.152991187744613)	(61.0, 2.0583113254546954)	(62.0, 1.988479417691855)	(63.0, 2.0153215668829256)	(64.0, 2.0265239450859895)	(65.0, 1.7832951597819575)	(66.0, 1.676307441812197)	(67.0, 1.516602589228496)	(68.0, 1.1851131427812207)	(69.0, 1.1493786607587309)	(70.0, 1.0690049775800703)	(71.0, 0.9588866217138857)	(72.0, 1.0428998133735194)	(73.0, 1.0416291851999295)	(74.0, 0.9996169123149096)	(75.0, 1.0501943132132923)	(76.0, 1.0437193737064443)	(77.0, 1.1672913182115987)	(78.0, 1.3698341971643748)	(79.0, 1.4984194975096)	(80.0, 1.2647291971382604)	(81.0, 1.0171404334384166)	(82.0, 1.3738896789629411)	(83.0, 1.7591490957163274)	(84.0, 1.894568538333964)	(85.0, 1.7909302829339029)	(86.0, 1.4878395309951422)	(87.0, 1.0080571451138092)	(88.0, 0.5123428779494856)	(89.0, 0.26723343908551767)	(90.0, 0.14559066115748714)	(91.0, 0.08636246032177095)	(92.0, 0.04933877067229979)	(93.0, 0.02668215945353451)	(94.0, 0.017229346444812305)	(95.0, 0.012517390626422167)	(96.0, 0.010161928813154633)	(97.0, 0.009453845200577276)	(98.0, 0.009890462355271476)	(99.0, 0.011784534409323153)	(100.0, 0.0527584222881435)
GSM8263916_1	(0.0, 0.013300192404318352)	(1.0, 0.012002748706430226)	(2.0, 0.010491109660309493)	(3.0, 0.010323769544502771)	(4.0, 0.009846292414067587)	(5.0, 0.009086568288305065)	(6.0, 0.008688298812685064)	(7.0, 0.008281104530888704)	(8.0, 0.007988817128612961)	(9.0, 0.007867216644460075)	(10.0, 0.00768760492016086)	(11.0, 0.007682026916300635)	(12.0, 0.00796092710931184)	(13.0, 0.008233133697690777)	(14.0, 0.009077643482128707)	(15.0, 0.010507843671890166)	(16.0, 0.012578398704805354)	(17.0, 0.015822565749911692)	(18.0, 0.019563175138577974)	(19.0, 0.02451644256645698)	(20.0, 0.033069753685724616)	(21.0, 0.04525434531799815)	(22.0, 0.06110480108721096)	(23.0, 0.085672561289182)	(24.0, 0.11809749772866472)	(25.0, 0.1595197543946889)	(26.0, 0.2216330585798284)	(27.0, 0.33097755265102946)	(28.0, 0.4259084847474114)	(29.0, 0.5043709182468677)	(30.0, 0.6350702422965507)	(31.0, 0.772195426793212)	(32.0, 0.847438236464547)	(33.0, 1.0133916605116182)	(34.0, 1.1822411841629181)	(35.0, 1.329316411945447)	(36.0, 1.5563701746766412)	(37.0, 1.6134610441860349)	(38.0, 1.618321716749834)	(39.0, 1.7264267783632932)	(40.0, 1.8505764102803013)	(41.0, 1.9503814021497472)	(42.0, 2.0310147947516026)	(43.0, 2.158684147104412)	(44.0, 2.3246230683414466)	(45.0, 2.480270572456368)	(46.0, 2.6822478610335385)	(47.0, 2.9057830189297036)	(48.0, 3.032428249773776)	(49.0, 3.032238597642528)	(50.0, 2.973226663603673)	(51.0, 2.9801009955610134)	(52.0, 3.0097023464464505)	(53.0, 3.0156630013714865)	(54.0, 3.0326524855289567)	(55.0, 2.9854770756814974)	(56.0, 2.8265976761299623)	(57.0, 2.6059898546596427)	(58.0, 2.390292907787865)	(59.0, 2.1220411241458277)	(60.0, 1.8987480516171966)	(61.0, 1.8329923109113306)	(62.0, 1.863836441056826)	(63.0, 1.9422096264945188)	(64.0, 2.078613017291667)	(65.0, 1.7749855331680882)	(66.0, 1.2474614364982024)	(67.0, 1.1423104857291178)	(68.0, 1.1713216838061433)	(69.0, 1.1897893389865732)	(70.0, 1.1802364495755535)	(71.0, 1.3052049324592423)	(72.0, 1.3678258349956622)	(73.0, 1.1313485925430053)	(74.0, 1.0861790328836824)	(75.0, 1.400555330445913)	(76.0, 1.3034735200610288)	(77.0, 1.0431681607182668)	(78.0, 1.0278554245211795)	(79.0, 0.8428196492682813)	(80.0, 0.7510525609614185)	(81.0, 0.8128267225118564)	(82.0, 0.6739924376324224)	(83.0, 0.49359979279277505)	(84.0, 0.5230840055971475)	(85.0, 0.5986492238916035)	(86.0, 0.5921028785612445)	(87.0, 0.4324514832754543)	(88.0, 0.2016236431324325)	(89.0, 0.0786732820453728)	(90.0, 0.05785617163901644)	(91.0, 0.035458254938672586)	(92.0, 0.014264071471365075)	(93.0, 0.005879216068676205)	(94.0, 0.002630586620481687)	(95.0, 0.0013052529032924402)	(96.0, 0.000789845346607733)	(97.0, 0.000541066374441738)	(98.0, 0.0004250438941490767)	(99.0, 0.00034806744087798405)	(100.0, 0.00017180251889490237)
GSM8263916_2	(0.0, 4.464573868646009e-06)	(1.0, 2.2322869343230046e-06)	(2.0, 1.562600854026103e-05)	(3.0, 0.0002924295883963136)	(4.0, 0.0018617273032253859)	(5.0, 0.003745777475794001)	(6.0, 0.004262551901089777)	(7.0, 0.004050484642329092)	(8.0, 0.004022581055650054)	(9.0, 0.004375282391273088)	(10.0, 0.004915495829379255)	(11.0, 0.005606388635552225)	(12.0, 0.006258216420374543)	(13.0, 0.006840843310232847)	(14.0, 0.007711435214618818)	(15.0, 0.00909433697043192)	(16.0, 0.010767436027707012)	(17.0, 0.012491877684471533)	(18.0, 0.014315656109813425)	(19.0, 0.01687385693654759)	(20.0, 0.02126364919289378)	(21.0, 0.027354444093194093)	(22.0, 0.035258972127631856)	(23.0, 0.04820065562936947)	(24.0, 0.07756415796345427)	(25.0, 0.10279346489517285)	(26.0, 0.1245459849266834)	(27.0, 0.17407819971237654)	(28.0, 0.25049831062199024)	(29.0, 0.3543643893891053)	(30.0, 0.5649248544691227)	(31.0, 0.6124792630310056)	(32.0, 0.534387169207584)	(33.0, 0.6248394357863521)	(34.0, 0.7591416307594941)	(35.0, 0.8862926945385325)	(36.0, 1.0455786448806177)	(37.0, 1.2152090128763555)	(38.0, 1.3258623600672799)	(39.0, 1.3819385240009407)	(40.0, 1.4598073891309302)	(41.0, 1.5793831871983435)	(42.0, 1.690255298508831)	(43.0, 1.7999041165793102)	(44.0, 1.942507070517732)	(45.0, 2.1096863874595835)	(46.0, 2.2382605341592527)	(47.0, 2.371372920196401)	(48.0, 2.539928442033262)	(49.0, 2.7194590025827226)	(50.0, 2.9893212862164975)	(51.0, 3.064336172500955)	(52.0, 2.9173523554539242)	(53.0, 2.8966166421209976)	(54.0, 2.909642036382772)	(55.0, 2.9864550297928267)	(56.0, 2.9698669055838725)	(57.0, 2.7590876763842918)	(58.0, 2.497922382646639)	(59.0, 2.221406767805114)	(60.0, 2.0524751056198194)	(61.0, 1.9551674858657453)	(62.0, 1.8879443971255423)	(63.0, 1.9194564756339128)	(64.0, 1.9422213377901387)	(65.0, 1.7052730088594894)	(66.0, 1.5610438338894128)	(67.0, 1.3972654060920024)	(68.0, 1.1121286991101222)	(69.0, 1.0883124298078302)	(70.0, 1.0241464580241826)	(71.0, 0.9403609163747699)	(72.0, 1.0163356860409862)	(73.0, 1.0031573801242104)	(74.0, 0.9869163765335434)	(75.0, 1.0699574504903593)	(76.0, 1.064855558701964)	(77.0, 1.1918983565646877)	(78.0, 1.383121636076132)	(79.0, 1.7060197088390203)	(80.0, 1.4945786065634123)	(81.0, 1.033258653290089)	(82.0, 1.3701464682703797)	(83.0, 1.7725128397516994)	(84.0, 1.9391374333903717)	(85.0, 1.8211353976116562)	(86.0, 1.4964202432842288)	(87.0, 1.0055849921652866)	(88.0, 0.487233456150412)	(89.0, 0.24275450724682376)	(90.0, 0.13396511964605928)	(91.0, 0.07934775522397836)	(92.0, 0.0417404172414387)	(93.0, 0.01981489497251815)	(94.0, 0.012981864666555433)	(95.0, 0.0099414898620075)	(96.0, 0.008640066579297188)	(97.0, 0.008306339682615899)	(98.0, 0.008714848191597008)	(99.0, 0.01082547548799941)	(100.0, 0.04824530136805593)
GSM8263917_1	(0.0, 0.012493199859448132)	(1.0, 0.011098328030480623)	(2.0, 0.009701210031096094)	(3.0, 0.009783195251317213)	(4.0, 0.009728164076100299)	(5.0, 0.009427177240220031)	(6.0, 0.009182344664765186)	(7.0, 0.008904942618263596)	(8.0, 0.008526462902996244)	(9.0, 0.008198522022111774)	(10.0, 0.008116536801890655)	(11.0, 0.008276014901498856)	(12.0, 0.008410785126519873)	(13.0, 0.009090251677667492)	(14.0, 0.010355968707656529)	(15.0, 0.012032734923959664)	(16.0, 0.01478092442917987)	(17.0, 0.018566844667061894)	(18.0, 0.02350617341408211)	(19.0, 0.030440101491413355)	(20.0, 0.04107796458640551)	(21.0, 0.055848781248708804)	(22.0, 0.07720649265891423)	(23.0, 0.10972654795648525)	(24.0, 0.14972635074272264)	(25.0, 0.19908819182708654)	(26.0, 0.2727985202319139)	(27.0, 0.4030146347324276)	(28.0, 0.5178265125130391)	(29.0, 0.6115872811453681)	(30.0, 0.7602287315766716)	(31.0, 0.9050359691061272)	(32.0, 1.0013843260588595)	(33.0, 1.2330419889326916)	(34.0, 1.4085981763859003)	(35.0, 1.5288985715804928)	(36.0, 1.7830729697997107)	(37.0, 1.853023208926452)	(38.0, 1.859004760746968)	(39.0, 1.9868455500314863)	(40.0, 2.122944384854167)	(41.0, 2.224344379074771)	(42.0, 2.3102985824227575)	(43.0, 2.440898792064581)	(44.0, 2.6050736340147647)	(45.0, 2.748870094856563)	(46.0, 2.932321571325586)	(47.0, 3.1364793697838795)	(48.0, 3.24866435126179)	(49.0, 3.2307275573967016)	(50.0, 3.1458414080820063)	(51.0, 3.1188413165842546)	(52.0, 3.0982798725868816)	(53.0, 3.0416516702034677)	(54.0, 2.9821090617039747)	(55.0, 2.8769310088419484)	(56.0, 2.7275123834463573)	(57.0, 2.5393237335678456)	(58.0, 2.3214968650367953)	(59.0, 2.0314893101549063)	(60.0, 1.7757762852000314)	(61.0, 1.6773906516790646)	(62.0, 1.6906307032021708)	(63.0, 1.7400689140807133)	(64.0, 1.8030301939549063)	(65.0, 1.4980990828223568)	(66.0, 1.0375925931811725)	(67.0, 0.9527435056783582)	(68.0, 0.981866228220191)	(69.0, 0.9863529536281824)	(70.0, 0.9975781902872244)	(71.0, 1.1882555969877913)	(72.0, 1.251333677723669)	(73.0, 0.9508567225280639)	(74.0, 0.8628293038851707)	(75.0, 1.1944359348902134)	(76.0, 1.0724475426272326)	(77.0, 0.75470315235081)	(78.0, 0.76884391821114)	(79.0, 0.6355730119434833)	(80.0, 0.5580015165918039)	(81.0, 0.6178237733082156)	(82.0, 0.5161969158754933)	(83.0, 0.3804001909739012)	(84.0, 0.4232470147637076)	(85.0, 0.5129062762145636)	(86.0, 0.5320077094408755)	(87.0, 0.40067861749872996)	(88.0, 0.18408489652662202)	(89.0, 0.06389456368246343)	(90.0, 0.0482702022616937)	(91.0, 0.03319839876351014)	(92.0, 0.01563334610243779)	(93.0, 0.0061253067272051525)	(94.0, 0.0023584789378677706)	(95.0, 0.0012017011731040544)	(96.0, 0.0006839588919816535)	(97.0, 0.00041329535673111404)	(98.0, 0.0003200792844249117)	(99.0, 0.00024820183108037014)	(100.0, 0.0001426318214805747)
GSM8263917_2	(0.0, 3.1461011037567625e-05)	(1.0, 2.359575827817572e-05)	(2.0, 1.9101328129951774e-05)	(3.0, 0.00026292416367110086)	(4.0, 0.0017539513653443953)	(5.0, 0.003652848102969013)	(6.0, 0.004182067252922382)	(7.0, 0.004010155299752816)	(8.0, 0.00402026776758632)	(9.0, 0.0042652142106645256)	(10.0, 0.004920277404768166)	(11.0, 0.0057169151485408605)	(12.0, 0.0063337756863845966)	(13.0, 0.007143896720601964)	(14.0, 0.008307954128991966)	(15.0, 0.009693362222181997)	(16.0, 0.011413605361414713)	(17.0, 0.01368778701641603)	(18.0, 0.016048486451770656)	(19.0, 0.01883166232105834)	(20.0, 0.024065426228665122)	(21.0, 0.03189697076194535)	(22.0, 0.041646513360980145)	(23.0, 0.05748263798824722)	(24.0, 0.0930830191923291)	(25.0, 0.12357323331788035)	(26.0, 0.15078925508045046)	(27.0, 0.21109664241685647)	(28.0, 0.3005526564795688)	(29.0, 0.41316959270361625)	(30.0, 0.6487855987941085)	(31.0, 0.7135278650792743)	(32.0, 0.6369652475042795)	(33.0, 0.7462416985206595)	(34.0, 0.8961713938352621)	(35.0, 1.0364077269276828)	(36.0, 1.2157590856000964)	(37.0, 1.402675693819508)	(38.0, 1.5293894102034598)	(39.0, 1.6036306546068972)	(40.0, 1.6930462187982755)	(41.0, 1.8201116243413258)	(42.0, 1.9418264107929155)	(43.0, 2.0638209755212324)	(44.0, 2.2134012288918106)	(45.0, 2.3826828168171286)	(46.0, 2.5163033487313635)	(47.0, 2.645606980488229)	(48.0, 2.794958017921248)	(49.0, 2.957172114438484)	(50.0, 3.1975600817388523)	(51.0, 3.239947052466753)	(52.0, 3.081038609323536)	(53.0, 3.0463550918696916)	(54.0, 3.0245908138769173)	(55.0, 3.0303639094023107)	(56.0, 2.9722812649892756)	(57.0, 2.775044321542005)	(58.0, 2.5222404909571674)	(59.0, 2.24108691860487)	(60.0, 2.0551748155235865)	(61.0, 1.931077981093438)	(62.0, 1.8248049330236087)	(63.0, 1.772812241461417)	(64.0, 1.7100441536188584)	(65.0, 1.5008239357888855)	(66.0, 1.4365165056205602)	(67.0, 1.3146882348077278)	(68.0, 1.0402032731878579)	(69.0, 0.9941432294213218)	(70.0, 0.9069838691643519)	(71.0, 0.8008535192517285)	(72.0, 0.8502439357580986)	(73.0, 0.8472708702150484)	(74.0, 0.824862765103541)	(75.0, 0.8702183069443429)	(76.0, 0.864077791754332)	(77.0, 0.9357796831240227)	(78.0, 1.108180405572208)	(79.0, 1.6289410379866203)	(80.0, 1.4678853808400891)	(81.0, 0.8758970194366238)	(82.0, 1.0724047415923454)	(83.0, 1.3306906533504792)	(84.0, 1.467178631699281)	(85.0, 1.4141679517085166)	(86.0, 1.193834131729523)	(87.0, 0.8264245795800488)	(88.0, 0.41839436775092653)	(89.0, 0.21396858328157153)	(90.0, 0.11786980145978418)	(91.0, 0.06906703169529445)	(92.0, 0.03832288226636854)	(93.0, 0.020129429026358003)	(94.0, 0.012932722751514405)	(95.0, 0.009268638573174835)	(96.0, 0.00748097898171876)	(97.0, 0.0067540049052435365)	(98.0, 0.006638273328926769)	(99.0, 0.007674239478092389)	(100.0, 0.04464654548491963)
GSM8263918_1	(0.0, 0.011406365658573276)	(1.0, 0.010256895101241486)	(2.0, 0.009069564580447716)	(3.0, 0.008778253194920812)	(4.0, 0.008095722186953445)	(5.0, 0.0074836527776514315)	(6.0, 0.007301714619903582)	(7.0, 0.00730697294816219)	(8.0, 0.007304869616858747)	(9.0, 0.007222839696024457)	(10.0, 0.007289094632082922)	(11.0, 0.007370072887265491)	(12.0, 0.007396364528558533)	(13.0, 0.007695037573647488)	(14.0, 0.008578436721093693)	(15.0, 0.009964532050062862)	(16.0, 0.012032106721347672)	(17.0, 0.01493365225444777)	(18.0, 0.0185208837924704)	(19.0, 0.0232954458512868)	(20.0, 0.03035422570564268)	(21.0, 0.040850900575476704)	(22.0, 0.05593178602116551)	(23.0, 0.07926719516721772)	(24.0, 0.10937638277600926)	(25.0, 0.1488748413233719)	(26.0, 0.2095485877681504)	(27.0, 0.32213886077582116)	(28.0, 0.4175154703961115)	(29.0, 0.49441115951869674)	(30.0, 0.6246462788309538)	(31.0, 0.7491655953261034)	(32.0, 0.8122013828246488)	(33.0, 0.9915124797744976)	(34.0, 1.1512089606540856)	(35.0, 1.2760195885347623)	(36.0, 1.4977380512246357)	(37.0, 1.5367369685874306)	(38.0, 1.5307519393634825)	(39.0, 1.6338446198704548)	(40.0, 1.741014608109152)	(41.0, 1.829451276093731)	(42.0, 1.9039638908495151)	(43.0, 2.0264924042659556)	(44.0, 2.2063440573607895)	(45.0, 2.383065953476099)	(46.0, 2.6371841315642146)	(47.0, 2.9296817959462604)	(48.0, 3.082791694849115)	(49.0, 3.060938082606339)	(50.0, 2.973150292328872)	(51.0, 2.9895489148361682)	(52.0, 3.038633305798974)	(53.0, 3.0859992750868663)	(54.0, 3.1408299671706796)	(55.0, 3.082912636399063)	(56.0, 2.9231025756290894)	(57.0, 2.7092558303423524)	(58.0, 2.4576847864627074)	(59.0, 2.1324803203121174)	(60.0, 1.8929392798225166)	(61.0, 1.854514571905562)	(62.0, 1.933836453686669)	(63.0, 2.1332322612530987)	(64.0, 2.4465886621713917)	(65.0, 2.0357985936180407)	(66.0, 1.294901193645773)	(67.0, 1.1841124238995016)	(68.0, 1.2147137910332988)	(69.0, 1.2057704263310578)	(70.0, 1.184726596640107)	(71.0, 1.339443440658793)	(72.0, 1.4066312041503353)	(73.0, 1.1136234819272046)	(74.0, 1.0116781686462608)	(75.0, 1.2675494733757957)	(76.0, 1.1847097699896794)	(77.0, 1.0036697347084)	(78.0, 1.0316040777494313)	(79.0, 0.8527399387015642)	(80.0, 0.7697088321668346)	(81.0, 0.854285887209595)	(82.0, 0.6959649850024591)	(83.0, 0.4831583370452749)	(84.0, 0.5099652945076604)	(85.0, 0.5912001561092494)	(86.0, 0.5615158414237533)	(87.0, 0.380914350719242)	(88.0, 0.1731031146077358)	(89.0, 0.06423784133846329)	(90.0, 0.03753815377255343)	(91.0, 0.020306612069093802)	(92.0, 0.008761426544493266)	(93.0, 0.003932177871787339)	(94.0, 0.0019382197961230452)	(95.0, 0.0010169606852148587)	(96.0, 0.0006162760719089009)	(97.0, 0.000429079585902443)	(98.0, 0.00033337801159577063)	(99.0, 0.0002303147777270466)	(100.0, 0.00013566486907209594)
GSM8263918_2	(0.0, 1.0522060114570714e-05)	(1.0, 1.1574266126027785e-05)	(2.0, 1.8939708206227284e-05)	(3.0, 0.0002567382667955254)	(4.0, 0.0016393369658501173)	(5.0, 0.0034543923356135657)	(6.0, 0.003857387238001624)	(7.0, 0.0035659261728280154)	(8.0, 0.0037384879587069745)	(9.0, 0.004162526981324174)	(10.0, 0.004788589558141132)	(11.0, 0.0056535028995588444)	(12.0, 0.006455283880289133)	(13.0, 0.007159209701953913)	(14.0, 0.00805884584174971)	(15.0, 0.009334119527635682)	(16.0, 0.0107356579348965)	(17.0, 0.012244521355325942)	(18.0, 0.013950147299897853)	(19.0, 0.016210285812507642)	(20.0, 0.02000980171987913)	(21.0, 0.02523295236075203)	(22.0, 0.031827127434553494)	(23.0, 0.04286687290676109)	(24.0, 0.07534005483234923)	(25.0, 0.09759842079871212)	(26.0, 0.11127499453563114)	(27.0, 0.15996793212783003)	(28.0, 0.23802793949979578)	(29.0, 0.344779500392173)	(30.0, 0.573107152672346)	(31.0, 0.6124680751489322)	(32.0, 0.5007637805606265)	(33.0, 0.5766173119265668)	(34.0, 0.7059934064772939)	(35.0, 0.8276305258137544)	(36.0, 0.9791597657296987)	(37.0, 1.1482829423632166)	(38.0, 1.2569032211319415)	(39.0, 1.2955412780786566)	(40.0, 1.3552929008512693)	(41.0, 1.4681335779319487)	(42.0, 1.572336695864577)	(43.0, 1.6805308311986615)	(44.0, 1.828782449388917)	(45.0, 2.003743264973999)	(46.0, 2.1461035817061065)	(47.0, 2.299649900546014)	(48.0, 2.4950845407020275)	(49.0, 2.698776893635956)	(50.0, 3.0575149589761184)	(51.0, 3.133532634479846)	(52.0, 2.8812494079368296)	(53.0, 2.8527451470864578)	(54.0, 2.885960134250123)	(55.0, 2.9751019753347547)	(56.0, 2.983311286636143)	(57.0, 2.7759961884047675)	(58.0, 2.5167315749757337)	(59.0, 2.214169736381253)	(60.0, 2.0075375198513132)	(61.0, 1.9189196773603872)	(62.0, 1.9042845439470306)	(63.0, 1.996126345657061)	(64.0, 2.0587683783431463)	(65.0, 1.8251176158510123)	(66.0, 1.6605262905088398)	(67.0, 1.4791817410522479)	(68.0, 1.177063933394602)	(69.0, 1.1483008298654114)	(70.0, 1.0734447897983324)	(71.0, 0.9814882976330531)	(72.0, 1.0529341380169996)	(73.0, 1.042336319069604)	(74.0, 1.037241537562129)	(75.0, 1.1183571511913661)	(76.0, 1.1175206474122577)	(77.0, 1.2720781362291755)	(78.0, 1.4740511845403832)	(79.0, 1.4476997371894524)	(80.0, 1.1891874510586102)	(81.0, 1.053008844643813)	(82.0, 1.4546421924530462)	(83.0, 1.9100622071559417)	(84.0, 2.0977284103293674)	(85.0, 2.000220479247641)	(86.0, 1.670739002056042)	(87.0, 1.1051256605972934)	(88.0, 0.5144182579713049)	(89.0, 0.2492023673414699)	(90.0, 0.13412470028043288)	(91.0, 0.07931949796767988)	(92.0, 0.04366128844541118)	(93.0, 0.02264557777857909)	(94.0, 0.014940273156678957)	(95.0, 0.0111744278416741)	(96.0, 0.009546665141950008)	(97.0, 0.009257308488799314)	(98.0, 0.009853909297295474)	(99.0, 0.01208984707164175)	(100.0, 0.05262608366302543)
